"user_id","datetime","weekday","place_name","transport_mode","lon_x","lat_y","geometry","traj","traj_id2"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:23:21,"Thu",NA,"Bike",8.534167,47.366759,c(2682750.7812016, 1246790.27171994),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:23:31,"Thu",NA,"Bike",8.534023,47.367207,c(2682739.20972341, 1246839.9244812),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:23:41,"Thu",NA,"Bike",8.533576,47.366938,c(2682705.86574736, 1246809.54827198),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:23:51,"Thu",NA,"Bike",8.532965,47.366508,c(2682660.38423395, 1246761.10095728),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:24:01,"Thu",NA,"Bike",8.532473,47.366175,c(2682623.73973967, 1246723.56287309),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:24:15,"Thu",NA,"Bike",8.53187,47.365601,c(2682579.08416925, 1246659.11599669),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:24:26,"Thu",NA,"Bike",8.531349,47.365176,c(2682540.39053807, 1246611.32019165),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:24:40,"Thu",NA,"Bike",8.530529,47.364837,c(2682478.97913308, 1246572.77104028),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:24:54,"Thu",NA,"Bike",8.529818,47.364402,c(2682425.94838538, 1246523.66460058),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:25:05,"Thu",NA,"Bike",8.529174,47.364218,c(2682377.58966935, 1246502.53289206),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:25:20,"Thu",NA,"Bike",8.528199,47.363881,c(2682304.46531998, 1246464.04520135),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:25:30,"Thu",NA,"Bike",8.527753,47.363534,c(2682271.31287116, 1246425.00118079),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:25:41,"Thu",NA,"Bike",8.527357,47.363075,c(2682242.10945825, 1246373.55859949),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:25:51,"Thu",NA,"Bike",8.527068,47.362552,c(2682221.08648578, 1246315.11333223),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:26:05,"Thu",NA,"Bike",8.526741,47.362278,c(2682196.80885226, 1246284.30991565),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:26:15,"Thu",NA,"Bike",8.526692,47.362316,c(2682193.04902567, 1246288.48308839),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:26:25,"Thu",NA,"Bike",8.526262,47.361982,c(2682161.08338212, 1246250.90168421),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:26:35,"Thu",NA,"Bike",8.525683,47.361446,c(2682118.17348222, 1246190.70798851),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:26:45,"Thu",NA,"Bike",8.524817,47.361029,c(2682053.40026941, 1246143.44382239),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:26:55,"Thu",NA,"Bike",8.524125,47.36057,c(2682001.83423833, 1246091.69300019),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:27:06,"Thu",NA,"Bike",8.523723,47.360329,c(2681971.83840838, 1246064.48079547),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:27:20,"Thu",NA,"Bike",8.523663,47.360226,c(2681967.46443675, 1246052.96751234),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:27:36,"Thu",NA,"Bike",8.523189,47.359622,c(2681932.58722248, 1245985.32524975),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:27:46,"Thu",NA,"Bike",8.523433,47.359043,c(2681951.90873463, 1245921.21206218),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:27:56,"Thu",NA,"Bike",8.523657,47.358425,c(2681969.77977643, 1245852.74239193),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:28:06,"Thu",NA,"Bike",8.52384,47.358093,c(2681984.114261, 1245816.02482572),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:28:21,"Thu",NA,"Bike",8.524034,47.357303,c(2681999.98418133, 1245728.40253482),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:28:31,"Thu",NA,"Bike",8.524119,47.356726,c(2682007.29268114, 1245664.34577926),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:28:41,"Thu",NA,"Bike",8.524191,47.356372,c(2682013.27626942, 1245625.06655031),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:28:56,"Thu",NA,"Bike",8.524213,47.355554,c(2682016.19634555, 1245534.15181919),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:29:14,"Thu",NA,"Bike",8.522927,47.354953,c(2681919.96841815, 1245465.99488894),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:29:26,"Thu",NA,"Bike",8.522539,47.354669,c(2681891.09265346, 1245434.01740896),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:29:41,"Thu",NA,"Bike",8.523346,47.354327,c(2681952.5842706, 1245396.83946773),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:29:51,"Thu",NA,"Bike",8.523366,47.354027,c(2681954.55625798, 1245363.50912414),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:30:01,"Thu",NA,"Bike",8.523261,47.35383,c(2681946.92650474, 1245341.49883061),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:30:15,"Thu",NA,"Bike",8.523285,47.35379,c(2681948.80111781, 1245337.07706305),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:30:25,"Thu",NA,"Bike",8.523291,47.353741,c(2681949.32970353, 1245331.63596176),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 18:30:25,"Thu",NA,"Bike",8.523354,47.353721,c(2681954.11995232, 1245329.47833956),"COMBINE","8"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:21:31,"Thu",NA,"Bike",8.523354,47.353721,c(2681954.11995232, 1245329.47833956),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:21:31,"Thu",NA,"Bike",8.523256,47.353984,c(2681946.31211921, 1245358.61390661),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:21:50,"Thu",NA,"Bike",8.522752,47.354324,c(2681907.71396512, 1245395.88578577),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:22:00,"Thu",NA,"Bike",8.522707,47.354769,c(2681903.63087849, 1245445.30982035),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:22:11,"Thu",NA,"Bike",8.522775,47.354936,c(2681908.51152165, 1245463.94631949),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:22:22,"Thu",NA,"Bike",8.523813,47.355271,c(2681986.41335084, 1245502.27249787),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:22:41,"Thu",NA,"Bike",8.524135,47.355858,c(2682009.83629035, 1245567.8662247),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:22:51,"Thu",NA,"Bike",8.524008,47.356415,c(2681999.38558032, 1245629.65565571),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:23:11,"Thu",NA,"Bike",8.524017,47.35745,c(2681998.4739051, 1245744.72688764),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:23:22,"Thu",NA,"Bike",8.524027,47.357929,c(2681998.49274128, 1245797.98818505),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:23:41,"Thu",NA,"Bike",8.523819,47.358778,c(2681981.47471933, 1245892.15495397),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:23:52,"Thu",NA,"Bike",8.523675,47.359455,c(2681969.55613308, 1245967.26724324),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:24:11,"Thu",NA,"Bike",8.523816,47.36024,c(2681979.00032092, 1246054.68373066),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:24:30,"Thu",NA,"Bike",8.525147,47.361088,c(2682078.2368106, 1246150.34801936),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:24:41,"Thu",NA,"Bike",8.525775,47.361418,c(2682125.16600048, 1246187.69147951),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:24:51,"Thu",NA,"Bike",8.526281,47.361618,c(2682163.07947856, 1246210.45534577),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:25:02,"Thu",NA,"Bike",8.526185,47.361819,c(2682155.51825754, 1246232.70019952),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:25:21,"Thu",NA,"Bike",8.527075,47.362472,c(2682221.73859988, 1246306.22698867),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:25:32,"Thu",NA,"Bike",8.527482,47.363103,c(2682251.50807992, 1246376.80239916),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:25:52,"Thu",NA,"Bike",8.528319,47.363752,c(2682313.72848238, 1246449.83000989),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:26:02,"Thu",NA,"Bike",8.529125,47.364098,c(2682374.07395754, 1246489.14093602),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:26:21,"Thu",NA,"Bike",8.530568,47.364681,c(2682482.16621951, 1246555.46935915),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:26:31,"Thu",NA,"Bike",8.531328,47.365011,c(2682539.05981659, 1246592.95489188),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:26:41,"Thu",NA,"Bike",8.53191,47.365382,c(2682582.44462417, 1246634.81164628),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:26:51,"Thu",NA,"Bike",8.532419,47.365832,c(2682620.19265236, 1246685.37436917),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:27:01,"Thu",NA,"Bike",8.532713,47.366365,c(2682641.57243931, 1246744.9380859),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:27:12,"Thu",NA,"Bike",8.533763,47.366739,c(2682720.2984282, 1246787.62235102),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:27:22,"Thu",NA,"Bike",8.533868,47.367214,c(2682727.49193064, 1246840.53926136),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:27:41,"Thu",NA,"Bike",8.535072,47.367677,c(2682817.70908805, 1246893.2814145),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:27:52,"Thu",NA,"Bike",8.535851,47.36785,c(2682876.27638621, 1246913.33642553),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:28:11,"Thu",NA,"Bike",8.536933,47.368235,c(2682957.39820637, 1246957.28053879),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:28:22,"Thu",NA,"Bike",8.537293,47.36848,c(2682984.20659469, 1246984.89806637),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:28:32,"Thu",NA,"Bike",8.537684,47.368651,c(2683013.47127702, 1247004.32185891),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:28:52,"Thu",NA,"Bike",8.538355,47.368648,c(2683064.15422149, 1247004.6983969),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:29:02,"Thu",NA,"Bike",8.538724,47.368278,c(2683092.60017847, 1246963.95580699),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:29:12,"Thu",NA,"Bike",8.538931,47.36801,c(2683108.6520538, 1246934.38120721),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:29:22,"Thu",NA,"Bike",8.538886,47.368012,c(2683105.25020402, 1246934.55589104),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:29:42,"Thu",NA,"Bike",8.539007,47.367954,c(2683114.47943924, 1246928.236129),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:29:52,"Thu",NA,"Bike",8.539846,47.367303,c(2683178.8626623, 1246856.75285304),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:30:11,"Thu",NA,"Bike",8.540396,47.36646,c(2683221.71916956, 1246763.61895571),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:30:31,"Thu",NA,"Bike",8.541758,47.366366,c(2683324.73732838, 1246754.61423507),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:30:50,"Thu",NA,"Bike",8.543148,47.366823,c(2683429.00840968, 1246806.89618272),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:31:00,"Thu",NA,"Bike",8.544008,47.367007,c(2683493.67518732, 1246828.26629399),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:31:10,"Thu",NA,"Bike",8.544499,47.366675,c(2683531.27997052, 1246791.8801359),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:31:21,"Thu",NA,"Bike",8.544562,47.366341,c(2683536.56164993, 1246754.8161648),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:31:31,"Thu",NA,"Bike",8.544544,47.366426,c(2683535.06893271, 1246764.24651774),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:31:41,"Thu",NA,"Bike",8.544617,47.366393,c(2683540.63429965, 1246760.65559572),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:31:52,"Thu",NA,"Bike",8.544571,47.366284,c(2683537.3307302, 1246748.48901259),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:32:11,"Thu",NA,"Bike",8.544563,47.366306,c(2683536.69202067, 1246750.92625283),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:32:21,"Thu",NA,"Bike",8.544565,47.366318,c(2683536.82427742, 1246752.26243101),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:32:31,"Thu",NA,"Bike",8.544556,47.366321,c(2683536.13980946, 1246752.58636238),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:32:42,"Thu",NA,"Bike",8.544564,47.36633,c(2683536.72994505, 1246753.59541556),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:33:01,"Thu",NA,"Bike",8.544561,47.366336,c(2683536.49395469, 1246754.25924647),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:33:11,"Thu",NA,"Bike",8.544561,47.366338,c(2683536.49082092, 1246754.48158798),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:33:21,"Thu",NA,"Bike",8.544564,47.366337,c(2683536.71897683, 1246754.37361086),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:33:31,"Thu",NA,"Bike",8.544977,47.366098,c(2683568.28735827, 1246728.24354307),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:33:41,"Thu",NA,"Bike",8.545219,47.365582,c(2683587.37461386, 1246671.13719344),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:33:51,"Thu",NA,"Bike",8.545501,47.365092,c(2683609.44270759, 1246616.96397054),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:34:11,"Thu",NA,"Bike",8.545989,47.364124,c(2683647.82074633, 1246509.87082698),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:34:30,"Thu",NA,"Bike",8.546726,47.36319,c(2683704.95474794, 1246406.82334072),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:34:40,"Thu",NA,"Bike",8.547054,47.362699,c(2683730.50100976, 1246352.58850593),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:34:51,"Thu",NA,"Bike",8.547178,47.36215,c(2683740.7295803, 1246291.68817811),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:35:02,"Thu",NA,"Bike",8.547462,47.361674,c(2683762.92947733, 1246239.07410465),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:35:21,"Thu",NA,"Bike",8.547437,47.360667,c(2683762.62302691, 1246127.09869776),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:35:31,"Thu",NA,"Bike",8.547439,47.360198,c(2683763.51088319, 1246074.96186674),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:35:41,"Thu",NA,"Bike",8.54746,47.359709,c(2683765.86540291, 1246020.62191527),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:36:00,"Thu",NA,"Bike",8.54748,47.358757,c(2683768.8717935, 1245914.80898499),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:36:10,"Thu",NA,"Bike",8.547548,47.358218,c(2683774.85537042, 1245854.96071286),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:36:21,"Thu",NA,"Bike",8.548021,47.357855,c(2683811.15688956, 1245815.11092866),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:36:31,"Thu",NA,"Bike",8.548325,47.357353,c(2683834.91080458, 1245759.62812331),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:36:41,"Thu",NA,"Bike",8.548636,47.356922,c(2683859.08229383, 1245712.0459977),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:36:51,"Thu",NA,"Bike",8.54915,47.356629,c(2683898.37238048, 1245680.02250373),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:37:01,"Thu",NA,"Bike",8.549703,47.356204,c(2683940.81688851, 1245633.36650857),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:37:11,"Thu",NA,"Bike",8.549982,47.355767,c(2683962.58174118, 1245585.08356976),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:37:21,"Thu",NA,"Bike",8.550272,47.355332,c(2683985.17478571, 1245537.0348306),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:37:40,"Thu",NA,"Bike",8.550924,47.35441,c(2684035.88323367, 1245435.23388039),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:37:50,"Thu",NA,"Bike",8.551156,47.353909,c(2684054.19971147, 1245379.78607806),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:38:01,"Thu",NA,"Bike",8.551506,47.35364,c(2684081.06537204, 1245350.25625456),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:38:11,"Thu",NA,"Bike",8.551803,47.353149,c(2684104.27738195, 1245295.98997028),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:38:21,"Thu",NA,"Bike",8.552479,47.353097,c(2684155.4300752, 1245290.93386886),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:38:31,"Thu",NA,"Bike",8.553268,47.353001,c(2684215.18931742, 1245281.10798842),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:38:51,"Thu",NA,"Bike",8.554461,47.353342,c(2684304.77953703, 1245320.29801235),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:39:01,"Thu",NA,"Bike",8.55502,47.353375,c(2684346.95865208, 1245324.56733403),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:39:11,"Thu",NA,"Bike",8.555754,47.353203,c(2684402.68304849, 1245306.23529867),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:39:21,"Thu",NA,"Bike",8.556437,47.353063,c(2684454.50414926, 1245291.4063408),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:39:32,"Thu",NA,"Bike",8.557206,47.352842,c(2684512.95105706, 1245267.66568042),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:39:42,"Thu",NA,"Bike",8.557689,47.352466,c(2684550.03719178, 1245226.38604789),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:40:01,"Thu",NA,"Bike",8.558327,47.352002,c(2684598.97364285, 1245175.49078438),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:40:20,"Thu",NA,"Bike",8.558603,47.352085,c(2684619.69368784, 1245185.01548509),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:40:31,"Thu",NA,"Bike",8.559099,47.352162,c(2684657.04409706, 1245194.11055885),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:40:41,"Thu",NA,"Bike",8.559252,47.352125,c(2684668.66192721, 1245190.16234222),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:40:51,"Thu",NA,"Bike",8.559294,47.352119,c(2684671.84453811, 1245189.54064042),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:41:01,"Thu",NA,"Bike",8.559296,47.352141,c(2684671.9607065, 1245191.98853823),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:41:11,"Thu",NA,"Bike",8.559264,47.352137,c(2684669.54947006, 1245191.50932996),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:41:22,"Thu",NA,"Bike",8.559309,47.352123,c(2684672.97143149, 1245190.00150583),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:41:32,"Thu",NA,"Bike",8.559426,47.352113,c(2684681.82661751, 1245189.01606001),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:41:42,"Thu",NA,"Bike",8.559444,47.352111,c(2684683.18968701, 1245188.81314491),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:41:52,"Thu",NA,"Bike",8.559453,47.35211,c(2684683.8712218, 1245188.71168748),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:42:02,"Thu",NA,"Bike",8.559455,47.35211,c(2684684.02232109, 1245188.71384583),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:42:12,"Thu",NA,"Bike",8.559454,47.352111,c(2684683.94518345, 1245188.82393664),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-04-27 20:42:23,"Thu",NA,"Bike",8.559453,47.352112,c(2684683.86804582, 1245188.93402745),"COMBINE","9"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:31:58,"Tue",NA,"Bike",8.559647,47.35197,c(2684698.75020988, 1245173.35726889),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:32:10,"Tue",NA,"Bike",8.55958,47.352165,c(2684693.3786773, 1245194.96309982),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:32:25,"Tue",NA,"Bike",8.559587,47.352229,c(2684693.80588073, 1245202.085534),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:32:35,"Tue",NA,"Bike",8.559574,47.352092,c(2684693.04131571, 1245186.84121526),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:32:50,"Tue",NA,"Bike",8.558864,47.352113,c(2684639.36771678, 1245188.40972937),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:33:00,"Tue",NA,"Bike",8.558334,47.35221,c(2684599.1725196, 1245198.62169264),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:33:10,"Tue",NA,"Bike",8.55774,47.352694,c(2684553.52869111, 1245251.78776815),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:33:20,"Tue",NA,"Bike",8.557173,47.352894,c(2684510.37554457, 1245273.41098296),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:33:32,"Tue",NA,"Bike",8.556596,47.353453,c(2684465.8985978, 1245334.9338085),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:33:42,"Tue",NA,"Bike",8.556185,47.353819,c(2684434.26895005, 1245375.17974781),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:33:56,"Tue",NA,"Bike",8.555526,47.354315,c(2684383.69841606, 1245429.61126115),"COMBINE","10"
"4bcef553-b12c-4d77-9728-097fb8af98d3",2023-05-09 16:34:07,"Tue",NA,"Bike",8.555092,47.354761,c(2684350.20571563, 1245478.72653892),"COMBINE","10"
